f12; 1.09944050E+008; 1.84120087E+007
f12; 6.30186118E+007; 1.82262738E-009
f12; 6.30186118E+007; 1.82262738E-009
f12; 6.30186118E+007; 1.82262738E-009
f12; 1.56931519E-002; 1.17229360E-018
